9095;Combining Emission and Transmission Spectroscopy to reveal Exo-Neptune Aerosols, Chemistry, and Formation;Caroline Piaulet Ghorayeb;12;38.0;MIRI/LRS,NIRISS/SOSS,NIRSpec/BOTS
9101;Unveiling the Nature of Super-Puffs: A Panchromatic Transmission Spectroscopy Survey;Michael Radica, Caroline Piaulet Ghorayeb;12;94.6;MIRI/LRS,NIRISS/SOSS,NIRSpec/BOTS
9157;Probing the Dynamical History of a White Dwarf Planet;Sydney Jenkins;12;42.8;MIRI/MRS,NIRSpec/FS
6905;The Bleeding Wedge: Constraining Metal Enrichment of Close-in Companions to Trace Formation;William Balmer;12;22.5;NIRCam/Coronagraphy
6940;Determining the Origin of Water Ice in the Beta Pictoris Debris Disk;Sarah Betti;12;13.7;NIRSpec/IFU
6991;Testing planet-disk interaction theory by imaging a unique spiral-arm-driving and gap-opening protoplanet;Bin Ren;12;8.7;NIRCam/Coronagraphy
7099;Unveiling the Changing C/O Chemistry in Young Planet-Forming Disks with JWST and ALMA;Ilse Cleeves;12;27.0;MIRI/MRS
7135;Population Study of Chemistry in the First Million Years of Planet Formation: A MIRI Survey of Embedded Disks in Ophiuchus;Ke Zhang;12;68.5;MIRI/MRS
7280;Linking the outer structure with inner chemistry in disks around the most common planet hosts;Feng Long;12;21.4;MIRI/MRS
7292;SuperDisks: A high-fidelity public database of protoplanetary and debris disk MIRI-MRS spectra;Klaus Pontoppidan;&nbsp;;&nbsp;;&nbsp;
7313;Determining the Origin of the Gas in the 49 Ceti Debris Disk;Kadin Worthen, Christine Chen;12;7.2;NIRSpec/IFU
7340;A NIRCam - MIRI - ALMA synergy to constrain planet formation at large orbital separations;Stefano Facchini, Gabriele Cugno;12;8.8;MIRI/Coronagraphy
7534;A MIRI spectroscopic atlas of irradiated disks in Orion;Ilane Schroetter, Olivier Berne and Ryan Boyden;12;113.7;MIRI/MRS
7538;Giants in the making: the composition of circumplanetary disks with JWST MIRI-MRS;Gabriele Cugno, Sierra Grant;12;59.1;MIRI/MRS
7612;We can directly image super-Earth-sized planets near the habitable zone of Sirius B with JWST/MIRI;Logan Pearce, Mary Anne Limbach;12;26.6;MIRI/Coronagraphy
7651;JWST-YSES: a Young Suns Exoplanet Survey to study the demographics of sub-Jovian planets around Sun-like stars and unveil the formation and evolution history of widely separated companions;Jens Kammerer, Laurent Pueyo;12;64.7;NIRCam/Coronagraphy
7662;Can accretion explain the carbon dichotomy in planet-forming disks?;Maria Jose Colmenares Diaz;12;30.4;MIRI/MRS
7792;Does the apple fall far from the tree? Comparative chemistry between a CPD and its host disk;Gabriele Cugno, Sierra Grant and Polychronis Patapis;12;7.9;MIRI/MRS
7824;Search for giant planets around white dwarfs with intermediate-mass progenitors in the nearby Hyades cluster;Wolfgang Brandner;12;12.9;NIRCam/Imaging
7833;Planet Authentication in White-dwarf Systems (PAWS): Revealing the Demographics of Exoplanets Orbiting White Dwarfs;Andrew Vanderburg, Mary Anne Limbach;12;19.8;MIRI/Imaging
7890;Young and pristine: chemical content of disks at the onset of planet formation;Lukasz Tychoniec;12;24.5;MIRI/MRS
7942;From data-driven to physics-based: improving exoplanet imaging with differentiable coronagraph models;Rodrigo Ferrer-Chavez, Jason Wang;&nbsp;;&nbsp;;&nbsp;
7944;A MIRI/MRS Deep Dive into Dust Loss and Disk Chemistry for Three Archetypical Proplyds;Nicholas Ballering;12;13.2;MIRI/MRS
7988;Multiplexed Planet Discovery and Binary-Star Disk Demographics in the Young Cluster IC 348 with a Pilot for Full-Frame NIRISS AMI;Adam Kraus;12;13.2;NIRISS/AMI
7993;Do protoplanetary disk substructures regulate water enrichment and pebble drift across different environments?;Jane Huang;12;24.4;MIRI/MRS
8142;JEDIS: The JWST Eccentric debris DIsk Survey;Josh Lovell;12;6.4;MIRI/Imaging
8301;JWST Mid-IR Observations of Warm Debris Disks around Nearby M-dwarfs;Inseok Song;12;19.2;MIRI/LRS
8328;Direct detection of a multi-planet system caught in formation;Christian Ginski, Laura Perez;12;6.2;NIRCam/Coronagraphy
8330;Calibration of the Brighter-Fatter Effect in AMI with a Reference Binary;Benjamin Pope;0;6.4;NIRISS/AMI
8369;Making JWST as good as it should be: Bridging the NIRISS/AMI performance gap with model-based post processing;Matthew De Furio, Alexandra Greenbaum and Marie Ygouf;&nbsp;;&nbsp;;&nbsp;
8496;Searching for New Formation of the Earliest Solar System Materials in the Infant RW Aur A Exoplanetary System;Carey Lisse;&nbsp;;&nbsp;;&nbsp;
8507;Confirming sub-Jupiter mass planets at 20 au around a nearby star;Tiffany Meshkat;12;7.3;NIRCam/Coronagraphy
8581;The HOTH Survey: Hot On The Hunt for frigid exoplanets in the solar neighborhood;Rachel Bowens-Rubin, Mary Anne Limbach;12;3.4;MIRI/Imaging
8597;Measuring the Bulk Properties of a 3 Myr Transiting Exoplanet and its Original Protoplanetary Disk;Adina Feinstein, Jennifer Bergner;12;45.9;MIRI/MRS,NIRISS/SOSS,NIRSpec/BOTS
8604;Debris Disks as the Origin of High Altitude Clouds in Exoplanet Atmospheres;Phil Arras;&nbsp;;&nbsp;;&nbsp;
8826;The Turning Tide: Discovering Unprecedented Exoplanets and Disks Around Fast-Rotating M Dwarfs;Kellen Lawson;12;45.1;NIRCam/Coronagraphy
9042;For the Love of Exoplanets: Characterization of the Internal Structure of Hot-Jupiters;David Kipping;&nbsp;;&nbsp;;&nbsp;
9056;Imaging the Coldest Planets Around the Nearest Accelerating Stars;Kyle Franson;12;49.4;MIRI/Coronagraphy
9067;The Jovians Around White Dwarfs with Metals (JAWZ) Survey: The Highest Resolution Direct Constraints on Giant Planets Orbiting Polluted White Dwarfs;Steph Sallum;12;1.2;NIRISS/AMI
9077;The iconic debris disk surrounding the white dwarf G29-38;Tim Cunningham;12;11.8;MIRI/Imaging,MIRI/LRS,MIRI/MRS,NIRSpec/BOTS
9079;JWST/NIRCam multi-color monitoring of a rare catastrophic collision directly imaged in a nearby planetary system;Paul Kalas;12;11.4;NIRCam/Imaging
9091;Imaging a Hidden Super-Jupiter Accelerating its Metal-rich M-dwarf Host;Marvin Morgan, Brendan Bowler;12;16.1;MIRI/Coronagraphy
