Cycle,PID,Star,J-magnitude,Planet,Stellar Radius (Solar Radii),Stellar Mass (Solar Mass),Stellar Teff (K),Distance (pc),Planet Mass (Earth masses),Planet Radius (Earth radii),Planet Teq (K),Planet Period (days),Planet semi-major axis (AU),Observation,Instrument/Mode,Filter,Science Mode,Sub-science theme,Seconds on target,Target multiplier*
2,4098,GJ 9827,7.984,GJ 9827 d,0.6,0.61,4236,29.661,3.02,1.98,675,6.20183,0.053,10,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,12472.41,1
2,4098,GJ 3090,8.168,GJ 3090 b,0.52,0.52,3556,22.4751,3.34,2.13,693,2.8531054,0.03165,12,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,12855.43,1
2,4098,GJ 3090,8.168,GJ 3090 b,0.52,0.52,3556,22.4751,3.34,2.13,693,2.8531054,0.03165,111,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,12855.43,1
2,4098,GJ 3090,8.168,GJ 3090 b,0.52,0.52,3556,22.4751,3.34,2.13,693,2.8531054,0.03165,13,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,12889.22,1
2,4098,GJ 3090,8.168,GJ 3090 b,0.52,0.52,3556,22.4751,3.34,2.13,693,2.8531054,0.03165,14,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,12889.22,1
2,4098,TOI-270,9.099,TOI-270 d,0.38,0.39,3506,22.4793,4.78,2.133,387,11.379573,0.0721,15,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,19092.95,1
2,4098,TOI-270,9.099,TOI-270 d,0.38,0.39,3506,22.4793,4.78,2.133,387,11.379573,0.0721,16,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,19118.82,1
2,4098,TOI-270,9.099,TOI-270 d,0.38,0.39,3506,22.4793,4.78,2.133,387,11.379573,0.0721,17,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,19118.82,1
2,4098,TOI-270,9.099,TOI-270 b,0.38,0.39,3506,22.4793,1.58,1.206,581,3.3601538,0.03197,17,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,19118.82,0
2,4105,HAT-P-11,7.608,HAT-P-11 b,0.68,0.81,4653,37.7647,25,4.901,847,4.887802443,0.0532,1,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,18933.41,1
2,4105,HAT-P-11,7.608,HAT-P-11 b,0.68,0.81,4653,37.7647,25,4.901,847,4.887802443,0.0532,2,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,18933.41,1
2,4126,TOI-125,9.466,TOI-125 b,0.85,0.86,5320,111.059,9.5,2.726,1037,4.65382,0.05186,101,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,27640.19,1
2,4126,TOI-125,9.466,TOI-125 c,0.85,0.86,5320,111.059,6.63,2.759,827.8,9.15059,0.0814,201,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,27577.89,1
2,4195,TOI-1685,9.616,TOI-1685 b,0.46,0.45,3575,37.6153,3.03,1.468,1062,0.66913924,0.01138,1,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,15845.82,1
2,4195,TOI-1685,9.616,TOI-1685 b,0.46,0.45,3575,37.6153,3.03,1.468,1062,0.66913924,0.01138,2,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,15845.82,1
2,4195,TOI-1685,9.616,TOI-1685 b,0.46,0.45,3575,37.6153,3.03,1.468,1062,0.66913924,0.01138,3,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,15845.82,1
2,4195,TOI-1685,9.616,TOI-1685 b,0.46,0.45,3575,37.6153,3.03,1.468,1062,0.66913924,0.01138,104,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,15845.82,1
2,4227,TOI-1899,11.342,TOI-1899 b,0.61,0.63,3926,128.438,213,11.1,378,29.090312,0.1525,11,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,36000.77,1
