6886;Reconstructing the history of FUor outbursts by tracing jet knot proper motions;Stefan Kraus;12;2.3;NIRCam/Imaging
6987;Unveiling Eta Carinae&#39:s Eruptive Mass-Loss History with JWST Spectroscopy;Patrick Morris;12;36.4;MIRI/MRS,NIRSpec/FS,NIRSpec/IFU
7035;Brown Dwarfs in NGC 602 in the SMC - An opportunity to characterize a substellar IMF at low metallicity;Peter Zeidler;12;77.8;NIRCam/Imaging,NIRSpec/MOS
7075;Kepler&#39:s Supernova Remnant: New fundamental Insights into Type Ia Supernova Explosions;Dan Milisavljevic;12;30.8;MIRI/Imaging,MIRI/MRS,NIRCam/Imaging,NIRSpec/IFU
7119;Does Reionization Quench All Ultra-faint Dwarf Galaxies? The Ancient Star Formation History of Pegasus W;David Sand;0;8.8;NIRCam/Imaging
7169;Dissecting the Arches cluster: An ideal test bed to study the metal-rich Universe;Alexandre Legault;12;68.5;NIRSpec/IFU
7196;How Extreme is Pegasus W? Testing Galaxy Evolution at the Lowest Stellar Masses;Ivanna Escala, Karoline Gilbert, Kristen McQuinn, David Nidever, and Erik Tollerud;12;25.0;NIRCam/Imaging,NIRSpec/MOS
7199;Anomalous infrared fluxes of M dwarfs;Erik Zackrisson;12;13.2;MIRI/MRS
7213;Probing the disk evolution in an early stage massive protocluster;Yu Cheng;12;23.0;MIRI/Imaging,NIRCam/Imaging
7321;SN 2008S and NGC 300 2008-OT: Are They Terminal Electron Capture Supernovae?;Sam Rose;12;6.0;MIRI/Imaging,NIRCam/Imaging
7358;The Other Extreme: Enabling Characterization of Metal-poor Brown Dwarfs and testing our Understanding of Jupiter and Saturn;Sagnick Mukherjee;&nbsp;;&nbsp;;&nbsp;
7607;Unveiling the Role of Stellar Density in the Formation of Free-Floating Planetary-Mass Objects in the Milky Way;Koraljka Muzic, Victor Almendros-Abad;12;18.4;NIRCam/Imaging
7648;N6946-BH1: Fading following a failed supernova, or post-merger recovery?;Emma Beasor;12;16.4;MIRI/Imaging,MIRI/MRS,NIRCam/Imaging
7782;A Spectroscopic Survey of the Orion Nebula Cluster: Protostars, Proplyds, and Planetary Mass Objects;Kevin Luhman;12;44.0;NIRCam/Imaging,NIRSpec/MOS
7793;A Deep Dive Spectroscopic Study of an Auroral Emitting World;Jacqueline Faherty;12;40.0;MIRI/MRS,NIRSpec/FS
7827;Looking into the core of the explosions of massive stars;Rubina Kotak, Luc Dessart;12;19.9;MIRI/LRS
7831;Development of a Time-Variable Bad Pixel Mask for MIRI LRS from Blank Sky and Failed Observations;Sam Barber, Stanimir Metchev;&nbsp;;&nbsp;;&nbsp;
7881;Watching Dust Formation in Real Time in Two Very Nearby Core Collapse Supernovae;Jennifer Andrews;0;5.0;MIRI/Imaging
7934;A Deep, High Resolution NIRCam Mosaic of Cas A: Keeping Up with its Rapidly Evolving Structure;Robert Fesen;12;8.4;NIRCam/Imaging
8060;JWST Multi-Cycle Deep Transient Survey in GOODS-S;Eiichi Egami, Roberto Maiolino and Armin Rest;0;42.9;NIRCam/Imaging,NIRSpec/MOS
8106;Probing the chemical (in)homogeneity of free-floating brown dwarfs and planets in the Upper Scorpius star-forming region;Zhoujian Zhang, Jonathan Fortney and Paul Molliere;12;56.1;NIRSpec/FS
8140;Empirically anchoring the physics of silicate clouds using L0- T9 benchmark brown dwarfs;Zhoujian Zhang, Jonathan Fortney and Paul Molliere;12;27.1;MIRI/LRS,NIRSpec/FS
8155;Storms are Brewing in the ONC: Variability Monitoring of 50 Substellar Worlds;Mary Anne Limbach, Johanna Vos;12;43.3;NIRCam/TSO
8170;The power of the dark side: Weighing a super-massive neutron star with JWST;Manuel Linares;12;7.9;NIRSpec/FS
8277;A Comprehensive Survey of the Stellar Halos of Milky Way Analogs out to 20 Mpc: Revealing Galaxy Merger Histories and Their Effects;Adam Smercina, Eric Bell;12;73.9;NIRCam/Imaging,NIRISS/Imaging
8441;The Cold Worlds Spectral Library;Jacqueline Faherty;0;175.2;MIRI/MRS,NIRSpec/FS
8525;Evolutionary Snapshots of Massive Star Formation in NGC 6822;Alec Hirschauer;12;19.2;MIRI/Imaging,NIRCam/Imaging
8587;Star Formation in a High-Mass IRDC: Suppressed or Veiled?;Thushara Pillai, Robert Gutermuth, Tracy Huard, Jens Kauffmann, Shuo Kong, and others*;12;24.0;MIRI/Imaging,NIRCam/Imaging
8633;Back from the dead or the final nail in the coffin: is SN2008S still alive?;Conor Ransome;12;7.1;MIRI/Imaging,NIRCam/Imaging
8655;Dynamic modeling of the shocking dust physics in WR 140;Christopher Russell;&nbsp;;&nbsp;;&nbsp;
8657;How does Rotation Impact Y Dwarf Atmospheres?;Brianna Lacy, Huazhi Ge;&nbsp;;&nbsp;;&nbsp;
8683;MIRI spectroscopy of high ionisation stellar wind emission lines: Solving the weak wind problem in late O-type stars;Calum Hawcroft;12;34.4;MIRI/MRS
8712;Unlocking the Secrets of NGC 2808&rsquo:s Multiple Populations;Massimo Griggio;12;9.7;NIRCam/Imaging,NIRISS/Imaging
8762;Late-Time Near/Mid-Infrared Nebular Spectroscopy of a Kilonova with JWST;Daniel Brethauer;0;19.6;MIRI/Imaging,MIRI/LRS,NIRSpec/FS
8789;Disentangle the puzzling jets/outflows in a young protobinary system;Yu Cheng;12;5.1;NIRSpec/IFU
8851;Warm matter around long-period pulsars;Bettina Posselt, George Pavlov;12;7.7;NIRCam/Imaging
8872;The Dark Side of the Force: Unraveling Protostellar Jet Asymmetry by Probing TMC1A&#39:s Fainter Red-shifted Outflow with JWST;Korash Assani, Zhi-Yun Li;12;7.5;MIRI/MRS,NIRSpec/IFU
8878;Filling the Gap: A JWST Survey Program to Track Dust Growth in Supernovae;Ori Fox;0;1.7;MIRI/Imaging
8883;Overlooked Discoveries: An Archival Exploration of Dusty Supernovae from Cycles 2 &amp: 3;Ori Fox;&nbsp;;&nbsp;;&nbsp;
8960;A survey of low mass stars in globular clusters: Probing the Origin of Multiple Stellar Populations with JWST;Antonino Milone, Anna Marino;12;28.4;NIRCam/Imaging,NIRISS/Imaging
9012;The missing link for understanding multiple populations in star clusters;Antonino Milone;12;20.7;NIRCam/Imaging
9111;An Infrared View of the Type Iax Supernova Remnant Pa 30;Ilaria Caiazzo, Tim Cunningham;12;26.7;MIRI/MRS
9218;Tracking Dust Formation and Destruction from the Moment Before a Star Explodes to Four Years After;Ryan Foley, Kyle Davis and Kirsty Taggart;12;7.8;MIRI/Imaging,MIRI/MRS,NIRSpec/IFU
6827;From Dawn till Noon: Chronicling the Cosmic History of Black Hole Growth;Anna-Christina Eilers;12;110.9;MIRI/Imaging,NIRCam/WFSS
7033;Mapping the Dust and Multiphase Gas in the Perseus Cluster of Galaxies;Julie Hlavacek-Larrondo, Hyunseop Choi;12;12.4;NIRCam/Imaging,NIRSpec/MOS
7076;A comprehensive population study of Little Red Dots: Connecting early BH and galaxy growth;Hollis Akins;12;86.2;NIRSpec/MOS
7078;On the search for a primeval black hole in a spectroscopically-confirmed galaxy at z=12.3;Ikki Mitsuhashi;12;49.1;MIRI/MRS
7076;A comprehensive population study of Little Red Dots: Connecting early BH and galaxy growth;Hollis Akins;12;86.2;NIRSpec/MOS
7078;On the search for a primeval black hole in a spectroscopically-confirmed galaxy at z=12.3;Ikki Mitsuhashi;12;49.1;MIRI/MRS
7140;A JWST Survey of Compton Thick AGN;Lee Armus, Claudio Ricci and Nuria Torres-Alba;12;61.0;MIRI/Imaging,MIRI/MRS
7195;Deciphering the torus and extended dust properties of local active galactic nuclei;Almudena Alonso-Herrero, Ismael Garcia Bernete and Sebastian Hoenig;12;32.7;MIRI/MRS,NIRSpec/IFU
7429;Unraveling Effects of Different Modes of AGN Feedback via PAH Features;Lulu Zhang;12;11.6;MIRI/MRS,NIRSpec/IFU
7457;Quenching physics and age demographics of stellar populations in a massive radio-loud AGN host galaxy at z~3.5;Wuji Wang, Dominika Wylezalek;12;11.6;MIRI/MRS,NIRCam/Imaging
7491;Probing hidden active SMBHs in the epoch of reionization: the missing link between classical quasars and faint JWST AGNs;Yoshiki Matsuoka, Masafusa Onoue;12;48.2;NIRSpec/FS
7492;MILAN - MIRI LRS Program of AGN at Cosmic Noon;Dominika Wylezalek, David Rupke;12;42.2;MIRI/LRS
7503;CACTUS: Comprehensive Analysis of Compton-Thick AGN in the early UniverSe;Eleonora Parlanti;12;49.9;NIRSpec/IFU
7532;A Joint Mid-IR and X-ray Investigation of the Physics Driving Sgr A*&#39:s Flares;Joseph Hora, Daryl Haggard and Sebastiano von Fellenberg;12;34.4;MIRI/MRS
7760;Testing the gravitational lens origin of SAV events -- MIRI/MFS IFU observations of PKS 1413+135;Eric Perlman;12;2.7;MIRI/MRS
7802;Dust in shocks: The missing link in AGN feedback;Houda Haidar;12;14.1;MIRI/MRS
7893;Host Galaxy Properties of the Most Massive Quasars at Cosmic Noon;Mingyang Zhuang;12;17.9;NIRCam/Imaging,NIRSpec/FS
7935;Efficient Measurement of the Emergence Rate of AGN in Legacy Deep Field;Fengwu Sun, Xiaojing Lin;12;36.2;NIRSpec/MOS
