2662;NGC 602 in the SMC, As Seen by Webb &ndash: Progressive Star Formation under Extraordinary Conditions?;Peter Zeidler;12;12.3;NIRCam/Imaging,MIRI/Imaging
2677;Mapping the Aromatic Smoke from the Superwind of the Archetypal Starburst M82;Aigen Li;12;10.2;NIRSpec/MOS
1670;Closing in on the Launching Sites of AGN Outflows;Thomas Shimizu;12;34;MIRI/MRS
1717;Feedback around Supermassive Black Holes in Dusty Nuclei;Vivian U;0;27.6;MIRI/MRS
1760;First Accreting Black Hole Candidates: Infrared-dropout Heavily Obscured X-ray AGNs;Hyewon Suh;12;23.6;NIRSpec/FS,MIRI/LRS
1764;A Comprehensive JWST View of the Most Distant Quasars Deep into the Epoch of Reionization;Xiaohui Fan, Jinyi Yang and Eduardo Banados;12;65.5;NIRCam/Imaging,MIRI/Imaging,NIRSpec/FS,NIRSpec/IFU&nbsp;,MIRI/MRS
1813;Unveiling Stellar Light from Host Galaxies of z~6 Quasars;Madeline Marshall;12;15.9;NIRCam/Imaging
1875;Kinetic and Chemical Feedback in Radio-Quiet AGN as a Driver of the Galaxy Evolution&nbsp:&ndash: Revealed in ESO 420-G13;Juan Fernandez Ontiveros;12;4;MIRI/MRS
1928;Blowing Star Formation Away: Unraveling Molecular Wnds in AGN;Rogemar Riffel, Nadia Zakamska;12;16.2;NIRSpec/IFU,MIRI/MRS
1964;The Role of Radio AGN Feedback in Massive Galaxies at z = 4 - 6;Roderik Overzier, Aayush Saxena;12;23.8;NIRSpec/IFU
1967;A Complete Census of Supermassive Black Holes and Host Galaxies at z=6;Masafusa Onoue, Yoshiki Matsuoka, Takuma Izumi, John Silverman, and Xuheng Ding;12;49.5;NIRSpec/FS,NIRCam/Imaging
1970;Zooming into the Monster&#39:s Mouth: Tracing Feedback from Their Hosts to Circumgalactic Medium in z=3.5 Radio-loud AGN;Wuji Wang;12;24.5;NIRSpec/IFU
1983;Uncovering Intermediate Mass Black Holes with JWST: Pushing the Frontier;Shobita Satyapal;12;11.2;NIRSpec/IFU
2004;Pressure Gradients of the Molecular Gas and Their Role in Cloud Stability in Massive Outflows Driven by Black Hole Jets;Kalliopi Dasyra;12;5.6;MIRI/MRS
2016;Revealing Low Luminosity Active Galactic Nuclei (ReveaLLAGN);Anil Seth;12;31.9;NIRSpec/IFU,MIRI/MRS
2028;Mapping a Distant Protocluster Anchored by a Luminous Quasar in the Epoch of Reionization;Feige Wang, Jinyi Yang;12;16.3;NIRSpec/MOS,NIRSpec/IFU
2057;A JWST Study of the Link Between Supermassive Black Holes and Galaxies at Cosmic Noon;Yue Shen, Jennifer Li;12;22.4;NIRCam/Imaging,NIRSpec/IFU
2064;Dust in the Wind: Testing a New Paradigm for the Nature of AGN Feedback;David Rosario, Sebastian Hoenig and Leonard Burtscher;12;19.3;MIRI/Imaging
2075;The Ultra Violet Output of Sgr A*;Chi-kwan Chan, Andras Gaspar;12;10.4;MIRI/MRS
2080;Exploration of the Nuclear Jet Impact on the Interstellar Medium in Seyfert Galaxy NGC 4258;Jason Glenn;6;24;NIRCam/Imaging
2108;Constraining the Seeding and Growth of First Black Holes via Observable Signatures from the Early Universe;L. Y. Aaron Yung, Jonathan Gardner;&nbsp;;&nbsp;;&nbsp;
2177;A Missing Piece of the Puzzle: The Warm Molecular Phase of AGN-driven Outflows at Cosmic Noon;Vincenzo Mainieri;12;13.1;MIRI/MRS
2228;Probing the M87 Supermassive Black Hole with Parsec-Scale Stellar Dynamics;Jonelle Walsh;12;9.9;NIRSpec/IFU
2235;Imaging the Shadow of a Black Hole through Sgr A* Monitoring;Farhad Yusef-Zadeh;12;24.9;NIRCam/Imaging
2249;Monster in the Early Universe: Unveiling the Nature of a Dust Reddened Quasar Hosting a Ten-Billion Solar Mass Black Hole at z=7.1;Jinyi Yang, Feige Wang;12;5.5;NIRSpec/IFU,MIRI/Imaging
2446;Illuminating the AGN-Galaxy Connection with JWST: AGN Host Demographics During the Era of Galaxy Assembly;Dale Kocevski;&nbsp;;&nbsp;;&nbsp;
2547;Quasar Feedback in Action: The Multiphase and Multiscale Outflow of the Most Luminous Quasar in the Local Universe;Sylvain Veilleux;12;8.7;MIRI/MRS,NIRSpec/IFU
2554;AGN Feeding and Feedback in NGC 4151;Francisco Mueller-Sanchez;&nbsp;;&nbsp;;&nbsp;
2654;Kpc-scale Dual Supermassive Black Holes and Their Impact on Galaxy Formation at Cosmic Noon;Yuzo Ishikawa, Yue Shen and Xin Liu;12;16.4;NIRSpec/IFU,MIRI/MRS
2701;Unveiling the Nature of CID-42. The Best Candidate for a Gravitational Wave Recoiling Supermassive Black Hole;Francisco Mueller-Sanchez;12;6.7;NIRSpec/IFU
